Date,Price,Close,High,Low,Open,Volume,FEDFUNDS,CPIAUCNS
2019-10-15,276.67138671875,298.8800048828125,299.70001220703125,296.9700012207031,297.1000061035156,46754500,1.83,257.346
2019-10-16,276.2269592285156,298.3999938964844,299.1600036621094,297.9200134277344,298.3699951171875,48928200,1.83,257.346
2019-10-17,277.04156494140625,299.2799987792969,300.239990234375,298.5199890136719,299.67999267578125,45736600,1.83,257.346
2019-10-18,275.8289489746094,297.9700012207031,299.3999938964844,297.0299987792969,298.69000244140625,64304000,1.83,257.346
2019-10-21,277.6988830566406,299.989990234375,300.2099914550781,298.94000244140625,299.4200134277344,39048600,1.83,257.346
2019-10-22,276.7916564941406,299.010009765625,300.8999938964844,298.9100036621094,300.5799865722656,48594700,1.83,257.346
2019-10-23,277.59698486328125,299.8800048828125,299.94000244140625,298.5,298.7300109863281,34352200,1.83,257.346
2019-10-24,278.0506286621094,300.3699951171875,301.07000732421875,299.4599914550781,300.9100036621094,35453100,1.83,257.346
2019-10-25,279.1892395019531,301.6000061035156,302.20001220703125,299.67999267578125,299.739990234375,45205400,1.83,257.346
2019-10-28,280.76287841796875,303.29998779296875,303.8500061035156,302.9100036621094,302.94000244140625,42147000,1.83,257.346
2019-10-29,280.6795959472656,303.2099914550781,304.2300109863281,302.8599853515625,303.0,44284900,1.83,257.346
2019-10-30,281.54046630859375,304.1400146484375,304.54998779296875,301.989990234375,303.42999267578125,49643900,1.83,257.346
2019-10-31,280.7906188964844,303.3299865722656,304.1300048828125,301.7300109863281,304.1300048828125,69053800,1.83,257.346
2019-11-01,283.391845703125,306.1400146484375,306.19000244140625,304.739990234375,304.9200134277344,71141500,1.55,257.208
2019-11-04,284.5304260253906,307.3699951171875,308.0,306.9599914550781,307.8500061035156,60606900,1.55,257.208
2019-11-05,284.2156677246094,307.0299987792969,307.9200134277344,306.7099914550781,307.5899963378906,42933200,1.55,257.208
2019-11-06,284.2805480957031,307.1000061035156,307.3999938964844,306.05999755859375,307.0299987792969,46487100,1.55,257.208
2019-11-07,285.2802734375,308.17999267578125,309.6499938964844,307.6600036621094,308.57000732421875,54272300,1.55,257.208
2019-11-08,285.9837951660156,308.94000244140625,309.0,307.0299987792969,307.79998779296875,49032100,1.55,257.208
2019-11-11,285.4376220703125,308.3500061035156,308.5400085449219,307.2699890136719,307.4200134277344,35797300,1.55,257.208
2019-11-12,286.0392150878906,309.0,309.989990234375,308.1499938964844,308.75,46484600,1.55,257.208
2019-11-13,286.1318359375,309.1000061035156,309.5400085449219,307.6600036621094,307.9100036621094,53917700,1.55,257.208
2019-11-14,286.5484619140625,309.54998779296875,309.6400146484375,308.0899963378906,308.7900085449219,51219900,1.55,257.208
2019-11-15,288.6221008300781,311.7900085449219,311.8399963378906,310.260009765625,311.0199890136719,62023600,1.55,257.208
2019-11-18,288.8349609375,312.0199890136719,312.2799987792969,311.0299987792969,311.5299987792969,49228000,1.55,257.208
2019-11-19,288.7516174316406,311.92999267578125,312.69000244140625,311.2200012207031,312.67999267578125,67804700,1.55,257.208
2019-11-20,287.6778564453125,310.7699890136719,311.8500061035156,309.05999755859375,311.2799987792969,79406200,1.55,257.208
2019-11-21,287.2149963378906,310.2699890136719,311.010009765625,309.3900146484375,310.8900146484375,54664700,1.55,257.208
2019-11-22,287.8537292480469,310.9599914550781,311.239990234375,309.8500061035156,311.0899963378906,44850200,1.55,257.208
2019-11-25,290.0845947265625,313.3699951171875,313.3699951171875,311.9800109863281,311.9800109863281,48647200,1.55,257.208
2019-11-26,290.7418212890625,314.0799865722656,314.2799987792969,313.05999755859375,313.4100036621094,37569000,1.55,257.208
2019-11-27,292.0378723144531,315.4800109863281,315.4800109863281,314.3699951171875,314.6099853515625,44444600,1.55,257.208
2019-11-29,290.95477294921875,314.30999755859375,315.1300048828125,314.05999755859375,314.8599853515625,36592700,1.55,257.208
2019-12-02,288.48309326171875,311.6400146484375,314.6600036621094,311.1700134277344,314.5899963378906,75767800,1.55,256.974
2019-12-03,286.5484619140625,309.54998779296875,309.6400146484375,307.1300048828125,308.6499938964844,73941700,1.55,256.974
2019-12-04,288.31658935546875,311.4599914550781,312.1199951171875,310.32000732421875,310.70001220703125,49080000,1.55,256.974
2019-12-05,288.8349609375,312.0199890136719,312.25,310.5799865722656,312.2300109863281,40709000,1.55,256.974
2019-12-06,291.4731750488281,314.8699951171875,315.30999755859375,314.1099853515625,314.1199951171875,48927000,1.55,256.974
2019-12-09,290.5567321777344,313.8800048828125,315.17999267578125,313.79998779296875,314.44000244140625,34838500,1.55,256.974
2019-12-10,290.2327575683594,313.5299987792969,314.54998779296875,312.80999755859375,313.82000732421875,52649800,1.55,256.974
2019-12-11,291.05657958984375,314.4200134277344,314.70001220703125,313.44000244140625,314.0299987792969,53429100,1.55,256.974
2019-12-12,293.5653076171875,317.1300048828125,317.989990234375,314.1700134277344,314.42999267578125,96389600,1.55,256.974
2019-12-13,293.7412109375,317.32000732421875,318.6700134277344,316.0199890136719,316.8699951171875,81503900,1.55,256.974
2019-12-16,295.7590637207031,319.5,320.1499938964844,317.25,319.2200012207031,82749700,1.55,256.974
2019-12-17,295.8238830566406,319.57000732421875,320.25,319.4800109863281,319.9200134277344,61097700,1.55,256.974
2019-12-18,295.8424072265625,319.5899963378906,320.25,319.5299987792969,320.0,48133000,1.55,256.974
2019-12-19,297.0550842285156,320.8999938964844,320.9800109863281,319.5199890136719,319.79998779296875,85310500,1.55,256.974
2019-12-20,298.3573913574219,320.7300109863281,321.9700012207031,319.3900146484375,320.4599914550781,147142100,1.55,256.974
2019-12-23,298.813232421875,321.2200012207031,321.6499938964844,321.05999755859375,321.5899963378906,52990000,1.55,256.974
2019-12-24,298.82257080078125,321.2300109863281,321.5199890136719,320.8999938964844,321.4700012207031,20270000,1.55,256.974
2019-12-26,300.4132995605469,322.94000244140625,322.95001220703125,321.6400146484375,321.6499938964844,30911200,1.55,256.974
2019-12-27,300.33880615234375,322.8599853515625,323.79998779296875,322.2799987792969,323.739990234375,42528800,1.55,256.974
2019-12-30,298.68304443359375,321.0799865722656,323.1000061035156,320.54998779296875,322.95001220703125,49729100,1.55,256.974
2019-12-31,299.40863037109375,321.8599853515625,322.1300048828125,320.1499938964844,320.5299987792969,57077300,1.55,256.974
2020-01-02,302.2086486816406,324.8699951171875,324.8900146484375,322.5299987792969,323.5400085449219,59151200,1.55,257.971
2020-01-03,299.9202575683594,322.4100036621094,323.6400146484375,321.1000061035156,321.1600036621094,77709700,1.55,257.971
2020-01-06,301.06439208984375,323.6400146484375,323.7300109863281,320.3599853515625,320.489990234375,55653900,1.55,257.971
2020-01-07,300.21795654296875,322.7300109863281,323.5400085449219,322.239990234375,323.0199890136719,40496400,1.55,257.971
2020-01-08,301.8179931640625,324.45001220703125,325.7799987792969,322.6700134277344,322.94000244140625,68296000,1.55,257.971
2020-01-09,303.86444091796875,326.6499938964844,326.7300109863281,325.5199890136719,326.1600036621094,48473300,1.55,257.971
2020-01-10,302.99005126953125,325.7099914550781,327.4599914550781,325.20001220703125,327.2900085449219,53029300,1.55,257.971
2020-01-13,305.07379150390625,327.95001220703125,327.9599914550781,325.9200134277344,326.3900146484375,47086800,1.55,257.971
2020-01-14,304.608642578125,327.45001220703125,328.6199951171875,326.8399963378906,327.4700012207031,62832800,1.55,257.971
2020-01-15,305.29705810546875,328.19000244140625,329.0199890136719,327.260009765625,327.3500061035156,72056600,1.55,257.971
2020-01-16,307.83660888671875,330.9200134277344,330.9200134277344,329.45001220703125,329.70001220703125,54050300,1.55,257.971
2020-01-17,308.7947692871094,331.95001220703125,332.17999267578125,330.8500061035156,331.70001220703125,95846000,1.55,257.971
2020-01-21,308.1900634765625,331.29998779296875,332.17999267578125,330.82000732421875,330.8999938964844,77742400,1.55,257.971
2020-01-22,308.2273254394531,331.3399963378906,332.95001220703125,331.1700134277344,332.239990234375,48914900,1.55,257.971
2020-01-23,308.5808410644531,331.7200012207031,332.1700134277344,329.4100036621094,330.6300048828125,51963000,1.55,257.971
2020-01-24,305.8365783691406,328.7699890136719,332.5299987792969,327.3599853515625,332.44000244140625,87578400,1.55,257.971
2020-01-27,300.9342041015625,323.5,325.1199951171875,322.6600036621094,323.0299987792969,84062500,1.55,257.971
2020-01-28,304.0877685546875,326.8900146484375,327.8500061035156,323.6000061035156,325.05999755859375,63834000,1.55,257.971
2020-01-29,303.83660888671875,326.6199951171875,328.6300048828125,326.3999938964844,328.3800048828125,53888900,1.55,257.971
2020-01-30,304.8226013183594,327.67999267578125,327.9100036621094,323.5400085449219,324.3599853515625,75491800,1.55,257.971
2020-01-31,299.2876892089844,321.7300109863281,327.1700134277344,320.7300109863281,327.0,113845600,1.55,257.971
2020-02-03,301.51092529296875,324.1199951171875,326.1600036621094,323.2200012207031,323.3500061035156,69083000,1.58,258.678
2020-02-04,306.1063537597656,329.05999755859375,330.010009765625,327.7200012207031,328.07000732421875,62573200,1.58,258.678
2020-02-05,309.6412353515625,332.8599853515625,333.0899963378906,330.6700134277344,332.2699890136719,65951100,1.58,258.678
2020-02-06,310.6832275390625,333.9800109863281,334.19000244140625,332.79998779296875,333.9100036621094,50359700,1.58,258.678
2020-02-07,309.0273742675781,332.20001220703125,333.989990234375,331.6000061035156,332.82000732421875,64139400,1.58,258.678
2020-02-10,311.3343505859375,334.67999267578125,334.75,331.19000244140625,331.2300109863281,42070000,1.58,258.678
2020-02-11,311.8738708496094,335.260009765625,337.0199890136719,334.67999267578125,336.1600036621094,54864500,1.58,258.678
2020-02-12,313.8831787109375,337.4200134277344,337.6499938964844,336.42999267578125,336.8299865722656,43992700,1.58,258.678
2020-02-13,313.5483093261719,337.05999755859375,338.1199951171875,335.55999755859375,335.8599853515625,54501900,1.58,258.678
2020-02-14,314.0506591796875,337.6000061035156,337.7300109863281,336.20001220703125,337.510009765625,64582200,1.58,258.678
2020-02-18,313.2413330078125,336.7300109863281,337.6700134277344,335.2099914550781,336.510009765625,57226200,1.58,258.678
2020-02-19,314.7390441894531,338.3399963378906,339.0799865722656,337.4800109863281,337.7900085449219,48814700,1.58,258.678
2020-02-20,313.4459533691406,336.95001220703125,338.6400146484375,333.67999267578125,337.739990234375,74163400,1.58,258.678
2020-02-21,310.2179870605469,333.4800109863281,335.80999755859375,332.5799865722656,335.4700012207031,113788200,1.58,258.678
2020-02-24,299.9295349121094,322.4200134277344,333.55999755859375,321.239990234375,323.1400146484375,161088400,1.58,258.678
2020-02-25,290.8410949707031,312.6499938964844,324.6099853515625,311.69000244140625,323.94000244140625,218913200,1.58,258.678
2020-02-26,289.77130126953125,311.5,318.1099853515625,310.70001220703125,314.17999267578125,194773800,1.58,258.678
2020-02-27,276.7572326660156,297.510009765625,311.55999755859375,297.510009765625,305.4599914550781,284353500,1.58,258.678
2020-02-28,275.5943603515625,296.260009765625,297.8900146484375,285.5400085449219,288.70001220703125,384975800,1.58,258.678
2020-03-02,287.5292663574219,309.0899963378906,309.1600036621094,294.4599914550781,298.2099914550781,238703600,0.65,258.115
2020-03-03,279.29669189453125,300.239990234375,313.8399963378906,297.57000732421875,309.5,300139100,0.65,258.115
2020-03-04,291.0364074707031,312.8599853515625,313.1000061035156,303.3299865722656,306.1199951171875,176613400,0.65,258.115
2020-03-05,281.3618469238281,302.4599914550781,308.4700012207031,300.010009765625,304.9800109863281,186366800,0.65,258.115
2020-03-06,276.7106628417969,297.4599914550781,298.7799987792969,290.2300109863281,293.1499938964844,228667200,0.65,258.115
2020-03-09,255.10107421875,274.2300109863281,284.19000244140625,273.45001220703125,275.29998779296875,309417300,0.65,258.115
2020-03-10,268.3012390136719,288.4200134277344,288.5199890136719,273.5,284.6400146484375,276444100,0.65,258.115
2020-03-11,255.22195434570312,274.3599853515625,281.94000244140625,270.8800048828125,280.70001220703125,255316300,0.65,258.115
2020-03-12,230.80303955078125,248.11000061035156,266.6600036621094,247.67999267578125,256.0,392220700,0.65,258.115
2020-03-13,250.53353881835938,269.32000732421875,271.4800109863281,248.52000427246094,263.0899963378906,329566100,0.65,258.115
2020-03-16,223.1192169189453,239.85000610351562,256.8999938964844,237.36000061035156,241.17999267578125,297240000,0.65,258.115
2020-03-17,235.16590881347656,252.8000030517578,256.1700134277344,237.07000732421875,245.0399932861328,262070500,0.65,258.115
2020-03-18,223.2587432861328,240.0,248.3699951171875,228.02000427246094,236.25,327597100,0.65,258.115
2020-03-19,223.7332000732422,240.50999450683594,247.3800048828125,232.22000122070312,239.25,289322000,0.65,258.115
2020-03-20,214.09156799316406,228.8000030517578,244.47000122070312,228.5,242.52999877929688,347158800,0.65,258.115
2020-03-23,208.61766052246094,222.9499969482422,229.67999267578125,218.25999450683594,228.19000244140625,326025200,0.65,258.115
2020-03-24,227.5190887451172,243.14999389648438,244.10000610351562,233.8000030517578,234.4199981689453,235494500,0.65,258.115
2020-03-25,230.92507934570312,246.7899932861328,256.3500061035156,239.75,244.8699951171875,299430300,0.65,258.115
2020-03-26,244.40875244140625,261.20001220703125,262.79998779296875,249.0500030517578,249.52000427246094,257632800,0.65,258.115
2020-03-27,237.1288604736328,253.4199981689453,260.80999755859375,251.0500030517578,253.27000427246094,224341200,0.65,258.115
2020-03-30,244.82980346679688,261.6499938964844,262.42999267578125,253.52999877929688,255.6999969482422,171369500,0.65,258.115
2020-03-31,241.18051147460938,257.75,263.3299865722656,256.2200012207031,260.55999755859375,194881100,0.65,258.115
2020-04-01,230.32618713378906,246.14999389648438,257.6600036621094,243.89999389648438,247.97999572753906,189554600,0.05,256.389
2020-04-02,235.64109802246094,251.8300018310547,252.67999267578125,244.58999633789062,245.19000244140625,177660400,0.05,256.389
2020-04-03,232.23509216308594,248.19000244140625,253.32000732421875,245.22000122070312,250.75999450683594,135561200,0.05,256.389
2020-04-06,247.83349609375,264.8599853515625,267.0,248.1699981689453,257.8399963378906,188061200,0.05,256.389
2020-04-07,248.0860595703125,265.1300048828125,275.0299987792969,264.8900146484375,274.2099914550781,201427200,0.05,256.389
2020-04-08,256.4139404296875,274.0299987792969,276.0,265.25,267.9599914550781,153774500,0.05,256.389
2020-04-09,260.3158874511719,278.20001220703125,281.20001220703125,275.4700012207031,277.5799865722656,189999200,0.05,256.389
2020-04-13,257.93914794921875,275.6600036621094,277.510009765625,271.4100036621094,277.1400146484375,114839100,0.05,256.389
2020-04-14,265.5465393066406,283.7900085449219,284.8999938964844,275.510009765625,280.9800109863281,134143400,0.05,256.389
2020-04-15,259.9041748046875,277.760009765625,283.94000244140625,275.4599914550781,277.57000732421875,121775000,0.05,256.389
2020-04-16,261.1581115722656,279.1000061035156,280.0299987792969,275.760009765625,279.1499938964844,131798300,0.05,256.389
2020-04-17,268.2134094238281,286.6400146484375,287.29998779296875,282.3999938964844,285.3800048828125,146684800,0.05,256.389
2020-04-20,263.4879455566406,281.5899963378906,286.7900085449219,281.3500061035156,282.6099853515625,100109300,0.05,256.389
2020-04-21,255.4876251220703,273.0400085449219,278.0400085449219,272.0199890136719,276.7300109863281,126385700,0.05,256.389
2020-04-22,261.1581115722656,279.1000061035156,281.0,276.9100036621094,278.3500061035156,92951600,0.05,256.389
2020-04-23,261.1392822265625,279.0799865722656,283.94000244140625,278.75,280.489990234375,104709700,0.05,256.389
2020-04-24,264.779296875,282.9700012207031,283.70001220703125,278.5,280.7300109863281,85063200,0.05,256.389
2020-04-27,268.596923828125,287.04998779296875,288.2699890136719,284.6199951171875,285.1199951171875,77896600,0.05,256.389
2020-04-28,267.36181640625,285.7300109863281,291.3999938964844,285.3999938964844,291.0199890136719,105270000,0.05,256.389
2020-04-29,274.3609619140625,293.2099914550781,294.8800048828125,290.4100036621094,291.5299987792969,118745600,0.05,256.389
2020-04-30,271.8064880371094,290.4800109863281,293.32000732421875,288.5899963378906,291.7099914550781,122901700,0.05,256.389
2020-05-01,264.6108703613281,282.7900085449219,290.6600036621094,281.5199890136719,285.30999755859375,125180000,0.05,256.394
2020-05-04,265.3406677246094,283.57000732421875,283.8999938964844,279.1300048828125,280.739990234375,80873200,0.05,256.394
2020-05-05,267.79229736328125,286.19000244140625,289.25,283.7099914550781,286.6400146484375,79569900,0.05,256.394
2020-05-06,265.9769592285156,284.25,288.4599914550781,283.7799987792969,288.0400085449219,73632600,0.05,256.394
2020-05-07,269.1864929199219,287.67999267578125,289.7799987792969,287.1300048828125,287.75,75250400,0.05,256.394
2020-05-08,273.6404724121094,292.44000244140625,292.95001220703125,289.8599853515625,291.0899963378906,76452400,0.05,256.394
2020-05-11,273.6965637207031,292.5,294.0,289.8800048828125,290.3399963378906,79514200,0.05,256.394
2020-05-12,268.2414245605469,286.6700134277344,294.239990234375,286.5199890136719,293.7900085449219,95870800,0.05,256.394
2020-05-13,263.497314453125,281.6000061035156,287.19000244140625,278.9599914550781,286.05999755859375,144721100,0.05,256.394
2020-05-14,266.6506652832031,284.9700012207031,285.1099853515625,272.989990234375,278.95001220703125,121977900,0.05,256.394
2020-05-15,267.8764953613281,286.2799987792969,286.3299865722656,281.3399963378906,282.3699951171875,111146300,0.05,256.394
2020-05-18,276.0359191894531,295.0,296.75,292.70001220703125,293.04998779296875,119703800,0.05,256.394
2020-05-19,273.2007141113281,291.9700012207031,296.2099914550781,291.95001220703125,294.3500061035156,95189300,0.05,256.394
2020-05-20,277.841796875,296.92999267578125,297.8699951171875,295.57000732421875,295.82000732421875,85861700,0.05,256.394
2020-05-21,275.9236755371094,294.8800048828125,297.6700134277344,293.69000244140625,296.7900085449219,78293900,0.05,256.394
2020-05-22,276.4476013183594,295.44000244140625,295.6300048828125,293.2200012207031,294.57000732421875,63958200,0.05,256.394
2020-05-26,279.8535461425781,299.0799865722656,302.19000244140625,295.4599914550781,301.92999267578125,88951400,0.05,256.394
2020-05-27,284.0175476074219,303.5299987792969,303.57000732421875,296.8699951171875,302.1199951171875,104817400,0.05,256.394
2020-05-28,283.49359130859375,302.9700012207031,306.8399963378906,302.239990234375,304.6499938964844,90405200,0.05,256.394
2020-05-29,284.7567443847656,304.32000732421875,304.9599914550781,299.4700012207031,302.4599914550781,119090800,0.05,256.394
2020-06-01,285.9076843261719,305.54998779296875,306.2099914550781,303.05999755859375,303.6199951171875,55758300,0.08,257.797
2020-06-02,288.2750244140625,308.0799865722656,308.1300048828125,305.1000061035156,306.54998779296875,74267200,0.08,257.797
2020-06-03,292.1114807128906,312.17999267578125,313.2200012207031,309.94000244140625,310.239990234375,92567600,0.08,257.797
2020-06-04,291.3442077636719,311.3599853515625,313.0,309.0799865722656,311.1099853515625,75794400,0.08,257.797
2020-06-05,298.8111572265625,319.3399963378906,321.2699890136719,317.1600036621094,317.2300109863281,150524700,0.08,257.797
2020-06-08,302.42303466796875,323.20001220703125,323.4100036621094,319.6300048828125,320.2200012207031,73641200,0.08,257.797
2020-06-09,300.16790771484375,320.7900085449219,323.2799987792969,319.3599853515625,320.29998779296875,77479200,0.08,257.797
2020-06-10,298.4930114746094,319.0,322.3900146484375,318.2200012207031,321.4200134277344,95000800,0.08,257.797
2020-06-11,281.2852478027344,300.6099853515625,312.1499938964844,300.010009765625,311.4599914550781,209243600,0.08,257.797
2020-06-12,284.65386962890625,304.2099914550781,309.0799865722656,298.6000061035156,308.239990234375,194678900,0.08,257.797
2020-06-15,287.3112487792969,307.04998779296875,308.2799987792969,296.739990234375,298.0199890136719,135782700,0.08,257.797
2020-06-16,292.84130859375,312.9599914550781,315.6400146484375,307.6700134277344,315.4800109863281,137627500,0.08,257.797
2020-06-17,291.6249084472656,311.6600036621094,314.3900146484375,310.8599853515625,314.07000732421875,83398900,0.08,257.797
2020-06-18,291.7372131347656,311.7799987792969,312.29998779296875,309.510009765625,310.010009765625,80828700,0.08,257.797
2020-06-19,290.0699462890625,308.6400146484375,314.3800048828125,306.5299987792969,314.1700134277344,135549600,0.08,257.797
2020-06-22,291.9307556152344,310.6199951171875,311.04998779296875,306.75,307.989990234375,74649400,0.08,257.797
2020-06-23,293.2747497558594,312.04998779296875,314.5,311.6099853515625,313.489990234375,68471200,0.08,257.797
2020-06-24,285.793701171875,304.0899963378906,310.510009765625,302.1000061035156,309.8399963378906,132813500,0.08,257.797
2020-06-25,288.8575134277344,307.3500061035156,307.6400146484375,301.2799987792969,303.4700012207031,89468000,0.08,257.797
2020-06-26,281.9967956542969,300.04998779296875,306.3900146484375,299.4200134277344,306.1600036621094,127961000,0.08,257.797
2020-06-29,286.1413879394531,304.4599914550781,304.6099853515625,298.92999267578125,301.4100036621094,79773300,0.08,257.797
2020-06-30,289.8067321777344,308.3599853515625,310.20001220703125,303.82000732421875,303.989990234375,113394800,0.08,257.797
2020-07-01,291.8368225097656,310.5199890136719,311.8900146484375,309.07000732421875,309.57000732421875,72396500,0.09,259.101
2020-07-02,293.4439697265625,312.2300109863281,315.70001220703125,311.510009765625,314.239990234375,69344200,0.09,259.101
2020-07-06,297.97393798828125,317.04998779296875,317.67999267578125,315.55999755859375,316.3699951171875,61713800,0.09,259.101
2020-07-07,294.9006652832031,313.7799987792969,317.5199890136719,313.3699951171875,315.3800048828125,82910000,0.09,259.101
2020-07-08,297.15625,316.17999267578125,316.29998779296875,312.70001220703125,314.6099853515625,54638600,0.09,259.101
2020-07-09,295.4645690917969,314.3800048828125,317.1000061035156,310.67999267578125,316.8399963378906,83354200,0.09,259.101
2020-07-10,298.4814147949219,317.5899963378906,317.8800048828125,312.760009765625,314.30999755859375,57550400,0.09,259.101
2020-07-13,295.8968505859375,314.8399963378906,322.7099914550781,314.1300048828125,320.1300048828125,102997500,0.09,259.101
2020-07-14,299.7314453125,318.9200134277344,319.760009765625,312.0,313.29998779296875,93657000,0.09,259.101
2020-07-15,302.4851379394531,321.8500061035156,323.0400085449219,319.2699890136719,322.4100036621094,87196500,0.09,259.101
2020-07-16,301.4888916015625,320.7900085449219,321.2799987792969,319.0899963378906,319.7900085449219,54622500,0.09,259.101
2020-07-17,302.3629150390625,321.7200012207031,322.57000732421875,319.739990234375,321.8800048828125,62774900,0.09,259.101
2020-07-20,304.8065185546875,324.32000732421875,325.1300048828125,320.6199951171875,321.42999267578125,56308800,0.09,259.101
2020-07-21,305.4550476074219,325.010009765625,326.92999267578125,323.94000244140625,326.45001220703125,57292200,0.09,259.101
2020-07-22,307.1936340332031,326.8599853515625,327.20001220703125,324.5,324.6199951171875,57792900,0.09,259.101
2020-07-23,303.5283508300781,322.9599914550781,327.2300109863281,321.4800109863281,326.4700012207031,75738000,0.09,259.101
2020-07-24,301.573486328125,320.8800048828125,321.989990234375,319.25,320.95001220703125,73766600,0.09,259.101
2020-07-27,303.7727355957031,323.2200012207031,323.4100036621094,320.7699890136719,321.6300048828125,48293000,0.09,259.101
2020-07-28,301.8460693359375,321.1700134277344,323.6400146484375,320.8500061035156,322.42999267578125,57495000,0.09,259.101
2020-07-29,305.5583801269531,325.1199951171875,325.7300109863281,322.0799865722656,322.1199951171875,48454200,0.09,259.101
2020-07-30,304.4681701660156,323.9599914550781,324.4100036621094,319.6400146484375,321.8999938964844,61861700,0.09,259.101
2020-07-31,306.87420654296875,326.5199890136719,326.6300048828125,321.3299865722656,325.8999938964844,84986800,0.09,259.101
2020-08-03,309.0075988769531,328.7900085449219,329.6199951171875,327.7300109863281,328.32000732421875,53077900,0.1,259.918
2020-08-04,310.2010803222656,330.05999755859375,330.05999755859375,327.8599853515625,327.8599853515625,41917900,0.1,259.918
2020-08-05,312.1278076171875,332.1099853515625,332.3900146484375,331.17999267578125,331.4700012207031,42697700,0.1,259.918
2020-08-06,314.2142028808594,334.3299865722656,334.4599914550781,331.1300048828125,331.4800109863281,43679400,0.1,259.918
2020-08-07,314.4398498535156,334.57000732421875,334.8800048828125,332.29998779296875,333.2799987792969,57308300,0.1,259.918
2020-08-10,315.3796691894531,335.57000732421875,335.7699890136719,332.9599914550781,335.05999755859375,44282100,0.1,259.918
2020-08-11,312.7762451171875,332.79998779296875,337.5400085449219,332.010009765625,336.8500061035156,69601100,0.1,259.918
2020-08-12,317.1371154785156,337.44000244140625,338.2799987792969,335.4100036621094,335.44000244140625,53774400,0.1,259.918
2020-08-13,316.5638122558594,336.8299865722656,338.25,335.8299865722656,336.6099853515625,41816100,0.1,259.918
2020-08-14,316.57318115234375,336.8399963378906,337.4200134277344,335.6199951171875,336.4100036621094,47260400,0.1,259.918
2020-08-17,317.57879638671875,337.9100036621094,338.3399963378906,336.8500061035156,337.94000244140625,35481000,0.1,259.918
2020-08-18,318.26495361328125,338.6400146484375,339.1000061035156,336.6099853515625,338.3399963378906,38733900,0.1,259.918
2020-08-19,316.9397888183594,337.2300109863281,339.6099853515625,336.6199951171875,339.04998779296875,68054200,0.1,259.918
2020-08-20,317.9265441894531,338.2799987792969,338.79998779296875,335.2200012207031,335.3599853515625,42207800,0.1,259.918
2020-08-21,319.0543518066406,339.4800109863281,339.7200012207031,337.54998779296875,337.9200134277344,55106600,0.1,259.918
2020-08-24,322.28741455078125,342.9200134277344,343.0,339.45001220703125,342.1199951171875,48588700,0.1,259.918
2020-08-25,323.4151916503906,344.1199951171875,344.2099914550781,342.2699890136719,343.5299987792969,38463400,0.1,259.918
2020-08-26,326.6576843261719,347.57000732421875,347.8599853515625,344.1700134277344,344.760009765625,50790200,0.1,259.918
2020-08-27,327.37188720703125,348.3299865722656,349.8999938964844,346.5299987792969,348.510009765625,58034100,0.1,259.918
2020-08-28,329.4865417480469,350.5799865722656,350.7200012207031,348.1499938964844,349.44000244140625,48588900,0.1,259.918
2020-08-31,328.29296875,349.30999755859375,351.29998779296875,349.05999755859375,350.3500061035156,66099200,0.1,259.918
2020-09-01,331.385009765625,352.6000061035156,352.7099914550781,349.239990234375,350.2099914550781,54908700,0.09,260.28
2020-09-02,336.1780700683594,357.70001220703125,358.75,353.42999267578125,354.6700134277344,69540000,0.09,260.28
2020-09-03,324.6087951660156,345.3900146484375,356.3800048828125,342.5899963378906,355.8699951171875,148011100,0.09,260.28
2020-09-04,321.9584655761719,342.57000732421875,347.8299865722656,334.8699951171875,346.1300048828125,139156300,0.09,260.28
2020-09-08,313.16162109375,333.2099914550781,342.6400146484375,332.8800048828125,336.7099914550781,114465300,0.09,260.28
2020-09-09,319.3457336425781,339.7900085449219,342.4599914550781,336.6099853515625,337.54998779296875,91462300,0.09,260.28
2020-09-10,313.80072021484375,333.8900146484375,342.5299987792969,332.8500061035156,341.82000732421875,90569500,0.09,260.28
2020-09-11,313.96044921875,334.05999755859375,336.9700012207031,331.0,335.82000732421875,84680200,0.09,260.28
2020-09-14,318.095703125,338.4599914550781,340.3800048828125,334.2200012207031,337.489990234375,65605700,0.09,260.28
2020-09-15,319.7028503417969,340.1700134277344,342.0199890136719,338.4700012207031,341.1199951171875,52920900,0.09,260.28
2020-09-16,318.43408203125,338.82000732421875,343.05999755859375,338.5199890136719,341.510009765625,82096000,0.09,260.28
2020-09-17,315.63336181640625,335.8399963378906,337.70001220703125,332.989990234375,333.55999755859375,91523300,0.09,260.28
2020-09-18,311.99957275390625,330.6499938964844,335.489990234375,327.9700012207031,335.3699951171875,105877900,0.09,260.28
2020-09-21,308.5271911621094,326.9700012207031,327.1300048828125,321.7300109863281,325.70001220703125,99450800,0.09,260.28
2020-09-22,311.6693115234375,330.29998779296875,330.8999938964844,325.8599853515625,328.57000732421875,63612100,0.09,260.28
2020-09-23,304.44140625,322.6400146484375,331.20001220703125,322.1000061035156,330.8999938964844,93112200,0.09,260.28
2020-09-24,305.2529602050781,323.5,326.79998779296875,319.79998779296875,321.2200012207031,76681300,0.09,260.28
2020-09-25,310.1878967285156,328.7300109863281,329.5799865722656,321.6400146484375,322.5799865722656,71069400,0.09,260.28
2020-09-28,315.3399658203125,334.19000244140625,334.9599914550781,332.1499938964844,333.2200012207031,64584600,0.09,260.28
